Date Index
2019-01-01 0.81317
2019-01-02 0.80883
2019-01-03 0.80366
2019-01-04 0.79257
2019-01-05 0.78195
2019-01-06 0.7705
2019-01-07 0.76081
2019-01-08 0.75075
2019-01-09 0.7434
2019-01-10 0.73411
2019-01-11 0.72307
2019-01-12 0.71219
2019-01-13 0.7026
2019-01-14 0.69417
2019-01-15 0.68728
2019-01-16 0.68021
2019-01-17 0.67229
2019-01-18 0.66407
2019-01-19 0.65424
2019-01-20 0.64634
2019-01-21 0.6406
2019-01-22 0.63298
2019-01-23 0.62678
2019-01-24 0.61966
2019-01-25 0.61205
2019-01-26 0.60587
2019-01-27 0.59971
2019-01-28 0.59499
2019-01-29 0.59078
2019-01-30 0.58581
2019-01-31 0.58178
2019-02-01 0.57747
2019-02-02 0.57214
2019-02-03 0.56911
2019-02-04 0.56497
2019-02-05 0.56048
2019-02-06 0.55717
2019-02-07 0.55339
2019-02-08 0.55094
2019-02-09 0.54754
2019-02-10 0.54321
2019-02-11 0.54057
2019-02-12 0.53737
2019-02-13 0.53477
2019-02-14 0.53259
2019-02-15 0.53117
2019-02-16 0.5288
2019-02-17 0.52727
2019-02-18 0.5255
2019-02-19 0.52474
2019-02-20 0.5237
2019-02-21 0.52372
2019-02-22 0.52317
2019-02-23 0.52361
2019-02-24 0.5235
2019-02-25 0.52344
2019-02-26 0.5237
2019-02-27 0.52387
2019-02-28 0.5245
2019-03-01 0.52514
2019-03-02 0.52641
2019-03-03 0.52802
2019-03-04 0.53
2019-03-05 0.53137
2019-03-06 0.53227
2019-03-07 0.53327
2019-03-08 0.53527
2019-03-09 0.5369
2019-03-10 0.5384
2019-03-11 0.5399
2019-03-12 0.54091
2019-03-13 0.54147
2019-03-14 0.54241
2019-03-15 0.54495
2019-03-16 0.54757
2019-03-17 0.54931
2019-03-18 0.55178
2019-03-19 0.55367
2019-03-20 0.5558
2019-03-21 0.55797
2019-03-22 0.56062
2019-03-23 0.56348
2019-03-24 0.56561
2019-03-25 0.56834
2019-03-26 0.5718
2019-03-27 0.57414
2019-03-28 0.5782
2019-03-29 0.58207
2019-03-30 0.58664
2019-03-31 0.59064
2019-04-01 0.59557
2019-04-02 0.60057
2019-04-03 0.60664
2019-04-04 0.612
2019-04-05 0.61784
2019-04-06 0.6245
2019-04-07 0.63177
2019-04-08 0.63867
2019-04-09 0.64621
2019-04-10 0.65347
2019-04-11 0.66031
2019-04-12 0.6681
2019-04-13 0.6761
2019-04-14 0.68547
2019-04-15 0.69366
2019-04-16 0.70094
2019-04-17 0.70855
2019-04-18 0.7176
2019-04-19 0.72821
2019-04-20 0.73737
2019-04-21 0.74665
2019-04-22 0.75517
2019-04-23 0.7639
2019-04-24 0.77257
2019-04-25 0.78196
2019-04-26 0.78998
2019-04-27 0.79904
2019-04-28 0.80838
2019-04-29 0.81765
2019-04-30 0.82782
2019-05-01 0.8361
2019-05-02 0.84404
2019-05-03 0.85137
2019-05-04 0.85887
2019-05-05 0.86547
2019-05-06 0.87197
2019-05-07 0.87876
2019-05-08 0.88528
2019-05-09 0.89057
2019-05-10 0.89548
2019-05-11 0.90041
2019-05-12 0.90527
2019-05-13 0.90897
2019-05-14 0.91362
2019-05-15 0.91727
2019-05-16 0.921
2019-05-17 0.92347
2019-05-18 0.92527
