Date Index
2019-01-01 0.485453041967821
2019-01-02 0.484356848054873
2019-01-03 0.48326366446371
2019-01-04 0.482170355760314
2019-01-05 0.481073489453775
2019-01-06 0.479970856209247
2019-01-07 0.478859351771442
2019-01-08 0.477736313457661
2019-01-09 0.476599474528622
2019-01-10 0.47544634745875
2019-01-11 0.474274455025832
2019-01-12 0.47308168798481
2019-01-13 0.471866536157436
2019-01-14 0.47062732892742
2019-01-15 0.469364013306054
2019-01-16 0.468075438260793
2019-01-17 0.466761731847687
2019-01-18 0.465424084840813
2019-01-19 0.464056944996394
2019-01-20 0.462672755773392
2019-01-21 0.461267975154914
2019-01-22 0.459843430329256
2019-01-23 0.458401889875039
2019-01-24 0.456946234232643
2019-01-25 0.455481798913763
2019-01-26 0.454008152541874
2019-01-27 0.452540257867005
2019-01-28 0.451078383032586
2019-01-29 0.449628764240087
2019-01-30 0.448196910600218
2019-01-31 0.446789594065526
2019-02-01 0.445412880103618
2019-02-02 0.44407313149451
2019-02-03 0.442776537340673
2019-02-04 0.441529161637868
2019-02-05 0.44033679903447
2019-02-06 0.439206368667393
2019-02-07 0.438138149063935
2019-02-08 0.437146868008949
2019-02-09 0.436231832097021
2019-02-10 0.435396817967738
2019-02-11 0.434645734722713
2019-02-12 0.433982046979866
2019-02-13 0.433408954433062
2019-02-14 0.432928410161309
2019-02-15 0.432541880077711
2019-02-16 0.432251137701637
2019-02-17 0.432057507653362
2019-02-18 0.43196004945249
2019-02-19 0.431957311903921
2019-02-20 0.432047049040386
2019-02-21 0.432225169257035
2019-02-22 0.432488356587778
2019-02-23 0.432831113858472
2019-02-24 0.433248395737666
2019-02-25 0.433734211998116
2019-02-26 0.434283065465678
2019-02-27 0.434889545802426
2019-02-28 0.435546734075121
2019-03-01 0.436025663781938
2019-03-02 0.436772627457907
2019-03-03 0.437553136406452
2019-03-04 0.438361799423054
2019-03-05 0.439193737489697
2019-03-06 0.440045300541623
2019-03-07 0.440912630990227
2019-03-08 0.441793902331332
2019-03-09 0.442687282173555
2019-03-10 0.443591746143883
2019-03-11 0.444508582067585
2019-03-12 0.445439382432592
2019-03-13 0.446386524196397
2019-03-14 0.447352435829507
2019-03-15 0.448340514247027
2019-03-16 0.449354939361827
2019-03-17 0.450401209819852
2019-03-18 0.451485118627105
2019-03-19 0.452612820852467
2019-03-20 0.453791225126575
2019-03-21 0.455028102555045
2019-03-22 0.456332054338867
2019-03-23 0.457711388790769
2019-03-24 0.459175797715766
2019-03-25 0.460735468915578
2019-03-26 0.462399907276581
2019-03-27 0.464180132167667
2019-03-28 0.466086500647592
2019-03-29 0.468129066584246
2019-03-30 0.470317855881314
2019-03-31 0.472662232132344
2019-04-01 0.475169804544919
2019-04-02 0.477849695337337
2019-04-03 0.480708801365831
2019-04-04 0.483753928235017
2019-04-05 0.486991796185094
2019-04-06 0.490427426998705
2019-04-07 0.494066219239374
2019-04-08 0.497912345460968
2019-04-09 0.501967854409514
2019-04-10 0.50623346285176
2019-04-11 0.510709637348405
2019-04-12 0.515395805369128
2019-04-13 0.520291095608148
2019-04-14 0.525391843282703
2019-04-15 0.530695563993877
2019-04-16 0.536198179383021
2019-04-17 0.541895259331214
2019-04-18 0.547781309607912
2019-04-19 0.553848244142235
2019-04-20 0.560086279877546
2019-04-21 0.566485401212763
2019-04-22 0.57303432532674
2019-04-23 0.579721926880961
2019-04-24 0.586536045861298
2019-04-25 0.593464979983516
2019-04-26 0.600495350582833
2019-04-27 0.607615283174379
2019-04-28 0.614810894265866
2019-04-29 0.62206990462734
2019-04-30 0.629377565347934
2019-05-01 0.636720107735782
2019-05-02 0.644083739550218
2019-05-03 0.651455523666549
2019-05-04 0.658822943894972
2019-05-05 0.666173382491464
2019-05-06 0.673493638879077
2019-05-07 0.680772009301778
2019-05-08 0.687996207170611
2019-05-09 0.695154051866243
2019-05-10 0.702234843400447
2019-05-11 0.709226083245025
2019-05-12 0.716117510008242
2019-05-13 0.722897013717179
2019-05-14 0.729555158660073
2019-05-15 0.736082304544919
2019-05-16 0.742469842811727
2019-05-17 0.748710489520782
2019-05-18 0.754797041681385
2019-05-19 0.760722832038149
2019-05-20 0.766481667255387
2019-05-21 0.772068597668668
2019-05-22 0.777478841398799
2019-05-23 0.782708467267161
2019-05-24 0.787754004768633
2019-05-25 0.792614548746026
2019-05-26 0.797288884964088
2019-05-27 0.801776526256917
2019-05-28 0.806078591192747
2019-05-29 0.810196429412457
2019-05-30 0.814133353938538
2019-05-31 0.817891900682915
2019-06-01 0.821475376780878
2019-06-02 0.824886878900271
2019-06-03 0.828130475097139
2019-06-04 0.831210401212763
2019-06-05 0.834131801189215
2019-06-06 0.836898999175792
2019-06-07 0.839517081714353
2019-06-08 0.841991616625456
2019-06-09 0.844326895678794
2019-06-10 0.846528608854351
2019-06-11 0.848601620452137
2019-06-12 0.850551744083363
2019-06-13 0.852383975038267
2019-06-14 0.854104147533263
2019-06-15 0.855717273048393
2019-06-16 0.85722855586954
2019-06-17 0.858643874367126
2019-06-18 0.859968226774991
2019-06-19 0.861206746732603
2019-06-20 0.862363375721182
2019-06-21 0.86344403920876
2019-06-22 0.86445182944778
2019-06-23 0.865391223654774
2019-06-24 0.866265827740492
2019-06-25 0.867079179912869
2019-06-26 0.867834653538208
2019-06-27 0.868535757388438
2019-06-28 0.869185127457907
2019-06-29 0.869785348227952
2019-06-30 0.87033927940657
2019-07-01 0.870849261156246
2019-07-02 0.871317947132933
2019-07-03 0.87174764364771
2019-07-04 0.872140957258919
2019-07-05 0.872500219298246
2019-07-06 0.872827407865301
2019-07-07 0.873124529023902
2019-07-08 0.873393554986459
2019-07-09 0.87363639467797
2019-07-10 0.873854681796774
2019-07-11 0.874050350288473
2019-07-12 0.874224548157306
2019-07-13 0.874378819321794
2019-07-14 0.874514188154951
2019-07-15 0.874631802661015
2019-07-16 0.87473245025315
2019-07-17 0.874817816142706
2019-07-18 0.874888486106205
2019-07-19 0.874945849523137
2019-07-20 0.874990970505122
