Date Index
2019-01-01 0.68735
2019-01-02 0.684
2019-01-03 0.6783
2019-01-04 0.67365
2019-01-05 0.66875
2019-01-06 0.66405
2019-01-07 0.6595
2019-01-08 0.6557
2019-01-09 0.6522
2019-01-10 0.64605
2019-01-11 0.641
2019-01-12 0.6348
2019-01-13 0.6306
2019-01-14 0.6251
2019-01-15 0.62005
2019-01-16 0.6136
2019-01-17 0.60825
2019-01-18 0.6031
2019-01-19 0.59635
2019-01-20 0.5902
2019-01-21 0.5858
2019-01-22 0.58015
2019-01-23 0.5746
2019-01-24 0.56915
2019-01-25 0.5646
2019-01-26 0.56
2019-01-27 0.5538
2019-01-28 0.54915
2019-01-29 0.5428
2019-01-30 0.53745
2019-01-31 0.53335
2019-02-01 0.5292
2019-02-02 0.5238
2019-02-03 0.52075
2019-02-04 0.5169
2019-02-05 0.51225
2019-02-06 0.5071
2019-02-07 0.5045
2019-02-08 0.5018
2019-02-09 0.4988
2019-02-10 0.4969
2019-02-11 0.4938
2019-02-12 0.49155
2019-02-13 0.49085
2019-02-14 0.4887
2019-02-15 0.48755
2019-02-16 0.48525
2019-02-17 0.4858
2019-02-18 0.4866
2019-02-19 0.4869
2019-02-20 0.48665
2019-02-21 0.487
2019-02-22 0.48875
2019-02-23 0.4895
2019-02-24 0.49135
2019-02-25 0.49425
2019-02-26 0.49755
2019-02-27 0.4997
2019-02-28 0.5017
2019-03-01 0.50405
2019-03-02 0.50595
2019-03-03 0.5088
2019-03-04 0.51155
2019-03-05 0.51425
2019-03-06 0.5171
2019-03-07 0.52075
2019-03-08 0.5235
2019-03-09 0.52655
2019-03-10 0.52885
2019-03-11 0.5311
2019-03-12 0.5335
2019-03-13 0.53575
2019-03-14 0.5382
2019-03-15 0.54035
2019-03-16 0.54205
2019-03-17 0.5435
2019-03-18 0.54395
2019-03-19 0.54545
2019-03-20 0.54655
2019-03-21 0.54735
2019-03-22 0.5471
2019-03-23 0.54715
2019-03-24 0.5472
2019-03-25 0.5476
2019-03-26 0.5483
2019-03-27 0.5479
2019-03-28 0.54825
2019-03-29 0.54775
2019-03-30 0.54695
2019-03-31 0.54675
2019-04-01 0.5481
2019-04-02 0.54745
2019-04-03 0.54775
2019-04-04 0.54785
2019-04-05 0.5491
2019-04-06 0.54925
2019-04-07 0.5508
2019-04-08 0.5517
2019-04-09 0.5527
2019-04-10 0.554
2019-04-11 0.5563
2019-04-12 0.558
2019-04-13 0.5599
2019-04-14 0.5613
2019-04-15 0.5635
2019-04-16 0.5659
2019-04-17 0.56805
2019-04-18 0.5707
2019-04-19 0.57375
2019-04-20 0.57705
2019-04-21 0.5801
2019-04-22 0.58375
2019-04-23 0.58785
2019-04-24 0.59185
2019-04-25 0.59585
2019-04-26 0.6002
2019-04-27 0.604
2019-04-28 0.60815
2019-04-29 0.61245
2019-04-30 0.6165
2019-05-01 0.6211
2019-05-02 0.6263
2019-05-03 0.6311
2019-05-04 0.63585
2019-05-05 0.64105
2019-05-06 0.64675
2019-05-07 0.65185
2019-05-08 0.65715
2019-05-09 0.66285
2019-05-10 0.6692
2019-05-11 0.67505
2019-05-12 0.68145
2019-05-13 0.6878
2019-05-14 0.69325
2019-05-15 0.6998
2019-05-16 0.70635
2019-05-17 0.71295
2019-05-18 0.719
2019-05-19 0.7255
2019-05-20 0.7324
2019-05-21 0.739
2019-05-22 0.7454
2019-05-23 0.7523
2019-05-24 0.7593
2019-05-25 0.7663
2019-05-26 0.7736
2019-05-27 0.78065
2019-05-28 0.7877
2019-05-29 0.7948
2019-05-30 0.8022
2019-05-31 0.8095
2019-06-01 0.81625
