Date Index
2019-01-01 0.73104
2019-01-02 0.72924
2019-01-03 0.72674
2019-01-04 0.72366
2019-01-05 0.7208
2019-01-06 0.7176
2019-01-07 0.71362
2019-01-08 0.7093
2019-01-09 0.70484
2019-01-10 0.69991
2019-01-11 0.69507
2019-01-12 0.69078
2019-01-13 0.68684
2019-01-14 0.6818
2019-01-15 0.67614
2019-01-16 0.67277
2019-01-17 0.6692
2019-01-18 0.6641
2019-01-19 0.65967
2019-01-20 0.65497
2019-01-21 0.64914
2019-01-22 0.6452
2019-01-23 0.64097
2019-01-24 0.63639
2019-01-25 0.6321
2019-01-26 0.6286
2019-01-27 0.62394
2019-01-28 0.61984
2019-01-29 0.6167
2019-01-30 0.6124
2019-01-31 0.60918
2019-02-01 0.6052
2019-02-02 0.6013
2019-02-03 0.59674
2019-02-04 0.59337
2019-02-05 0.58977
2019-02-06 0.58637
2019-02-07 0.5833
2019-02-08 0.57947
2019-02-09 0.57627
2019-02-10 0.5737
2019-02-11 0.57117
2019-02-12 0.56894
2019-02-13 0.56687
2019-02-14 0.5642
2019-02-15 0.5625
2019-02-16 0.56007
2019-02-17 0.55837
2019-02-18 0.55644
2019-02-19 0.5541
2019-02-20 0.55314
2019-02-21 0.5517
2019-02-22 0.55037
2019-02-23 0.54857
2019-02-24 0.54717
2019-02-25 0.54597
2019-02-26 0.5449
2019-02-27 0.54367
2019-02-28 0.54257
2019-03-01 0.5412
2019-03-02 0.53997
2019-03-03 0.5391
2019-03-04 0.5388
2019-03-05 0.538
2019-03-06 0.5376
2019-03-07 0.5369
2019-03-08 0.5369
2019-03-09 0.537
2019-03-10 0.5373
2019-03-11 0.53764
2019-03-12 0.53797
2019-03-13 0.5379
2019-03-14 0.5386
2019-03-15 0.5387
2019-03-16 0.539
2019-03-17 0.5401
2019-03-18 0.54137
2019-03-19 0.54267
2019-03-20 0.5439
2019-03-21 0.5457
2019-03-22 0.54757
2019-03-23 0.5495
2019-03-24 0.55207
2019-03-25 0.55527
2019-03-26 0.5589
2019-03-27 0.5622
2019-03-28 0.56567
2019-03-29 0.5702
2019-03-30 0.5746
2019-03-31 0.5797
2019-04-01 0.5846
2019-04-02 0.58977
2019-04-03 0.59577
2019-04-04 0.6019
2019-04-05 0.6081
2019-04-06 0.61527
2019-04-07 0.6219
2019-04-08 0.6299
2019-04-09 0.63767
2019-04-10 0.6462
2019-04-11 0.655
2019-04-12 0.6631
2019-04-13 0.6711
2019-04-14 0.68
2019-04-15 0.68847
2019-04-16 0.6979
2019-04-17 0.7074
2019-04-18 0.7176
2019-04-19 0.7279
2019-04-20 0.73847
2019-04-21 0.74857
2019-04-22 0.7586
2019-04-23 0.7683
2019-04-24 0.7784
2019-04-25 0.78854
2019-04-26 0.79834
2019-04-27 0.80807
2019-04-28 0.8173
2019-04-29 0.8255
2019-04-30 0.8337
2019-05-01 0.8418
2019-05-02 0.84937
2019-05-03 0.8563
2019-05-04 0.86307
2019-05-05 0.869
2019-05-06 0.8749
2019-05-07 0.88057
2019-05-08 0.8851
2019-05-09 0.8892
2019-05-10 0.89197
2019-05-11 0.89557
2019-05-12 0.8988
2019-05-13 0.9009
2019-05-14 0.9033
2019-05-15 0.9055
2019-05-16 0.90757
2019-05-17 0.90967
2019-05-18 0.9115
2019-05-19 0.9132
2019-05-20 0.9149
2019-05-21 0.91607
2019-05-22 0.9169
2019-05-23 0.9175
2019-05-24 0.91807
2019-05-25 0.9187
2019-05-26 0.91937
2019-05-27 0.91967
2019-05-28 0.91987
2019-05-29 0.92
2019-05-30 0.9198
2019-05-31 0.9198
2019-06-01 0.91987
2019-06-02 0.9195
2019-06-03 0.9192
2019-06-04 0.9188
2019-06-05 0.9186
2019-06-06 0.9182
2019-06-07 0.9179
2019-06-08 0.9175
2019-06-09 0.9171
2019-06-10 0.9166
2019-06-11 0.9164
2019-06-12 0.91627
2019-06-13 0.91607
2019-06-14 0.916
2019-06-15 0.9159
2019-06-16 0.9157
2019-06-17 0.9155
2019-06-18 0.91527
2019-06-19 0.9151
2019-06-20 0.9151
2019-06-21 0.9149
2019-06-22 0.9148
2019-06-23 0.9146
2019-06-24 0.9144
2019-06-25 0.9142
2019-06-26 0.914
2019-06-27 0.9139
2019-06-28 0.91377
2019-06-29 0.9137
2019-06-30 0.9134
2019-07-01 0.9132
2019-07-02 0.913
2019-07-03 0.9126
2019-07-04 0.9121
2019-07-05 0.9117
2019-07-06 0.9115
2019-07-07 0.9112
2019-07-08 0.9109
2019-07-09 0.9106
2019-07-10 0.9103
2019-07-11 0.9099
2019-07-12 0.9097
2019-07-13 0.9093
2019-07-14 0.9091
2019-07-15 0.9089
2019-07-16 0.9086
2019-07-17 0.9083
2019-07-18 0.908
2019-07-19 0.9078
2019-07-20 0.9075
2019-07-21 0.9072
2019-07-22 0.9071
2019-07-23 0.9069
2019-07-24 0.9068
2019-07-25 0.9068
2019-07-26 0.9067
2019-07-27 0.9068
2019-07-28 0.9069
2019-07-29 0.907
2019-07-30 0.9072
2019-07-31 0.9074
2019-08-01 0.9075
2019-08-02 0.90777
2019-08-03 0.9079
2019-08-04 0.9081
2019-08-05 0.9083
2019-08-06 0.9085
2019-08-07 0.90877
2019-08-08 0.9088
2019-08-09 0.9089
2019-08-10 0.90907
2019-08-11 0.9092
2019-08-12 0.9093
2019-08-13 0.9092
2019-08-14 0.90937
2019-08-15 0.9093
2019-08-16 0.9093
2019-08-17 0.9093
2019-08-18 0.909
2019-08-19 0.9089
2019-08-20 0.9087
2019-08-21 0.9084
2019-08-22 0.9082
2019-08-23 0.908
2019-08-24 0.9076
2019-08-25 0.90727
2019-08-26 0.9068
2019-08-27 0.9063
2019-08-28 0.9058
2019-08-29 0.9055
2019-08-30 0.9051
2019-08-31 0.9047
2019-09-01 0.9043
2019-09-02 0.9038
2019-09-03 0.9033
2019-09-04 0.9029
2019-09-05 0.9025
2019-09-06 0.90207
2019-09-07 0.9017
2019-09-08 0.90127
2019-09-09 0.9008
2019-09-10 0.9004
2019-09-11 0.9001
2019-09-12 0.8997
2019-09-13 0.8994
2019-09-14 0.8991
2019-09-15 0.8988
2019-09-16 0.8985
2019-09-17 0.8981
2019-09-18 0.8978
2019-09-19 0.8974
2019-09-20 0.897
2019-09-21 0.8967
2019-09-22 0.8962
2019-09-23 0.8958
2019-09-24 0.89537
2019-09-25 0.8945
2019-09-26 0.89377
2019-09-27 0.89297
2019-09-28 0.8918
2019-09-29 0.8904
2019-09-30 0.8892
2019-10-01 0.8877
2019-10-02 0.886
2019-10-03 0.88427
2019-10-04 0.8825
2019-10-05 0.8808
2019-10-06 0.87857
2019-10-07 0.8764
2019-10-08 0.87411
2019-10-09 0.8717
2019-10-10 0.86927
2019-10-11 0.8667
2019-10-12 0.86367
2019-10-13 0.8604
2019-10-14 0.8569
2019-10-15 0.8533
2019-10-16 0.8498
2019-10-17 0.84597
2019-10-18 0.842
2019-10-19 0.83784
2019-10-20 0.8338
2019-10-21 0.8299
2019-10-22 0.8257
2019-10-23 0.8213
2019-10-24 0.81727
2019-10-25 0.81287
2019-10-26 0.8082
2019-10-27 0.804
2019-10-28 0.79987
2019-10-29 0.79597
2019-10-30 0.79197
2019-10-31 0.78787
2019-11-01 0.784
2019-11-02 0.78007
2019-11-03 0.7765
2019-11-04 0.773
2019-11-05 0.76927
2019-11-06 0.765
2019-11-07 0.76137
2019-11-08 0.75887
2019-11-09 0.75637
2019-11-10 0.75307
2019-11-11 0.74997
2019-11-12 0.74757
2019-11-13 0.74494
2019-11-14 0.74305
2019-11-15 0.74084
2019-11-16 0.73907
2019-11-17 0.7376
2019-11-18 0.73677
2019-11-19 0.73631
2019-11-20 0.7355
2019-11-21 0.7345
2019-11-22 0.7336
2019-11-23 0.73307
2019-11-24 0.7324
2019-11-25 0.73177
2019-11-26 0.73134
2019-11-27 0.73
2019-11-28 0.73027
2019-11-29 0.7313
2019-11-30 0.72994
2019-12-01 0.72977
2019-12-02 0.73038
2019-12-03 0.73064
2019-12-04 0.73025
2019-12-05 0.7296
2019-12-06 0.73107
2019-12-07 0.73094
2019-12-08 0.73097
2019-12-09 0.73017
2019-12-10 0.7294
2019-12-11 0.72931
2019-12-12 0.7289
2019-12-13 0.72914
2019-12-14 0.72877
2019-12-15 0.72871
2019-12-16 0.72817
2019-12-17 0.72804
2019-12-18 0.72757
2019-12-19 0.72678
2019-12-20 0.72637
2019-12-21 0.72504
2019-12-22 0.72387
2019-12-23 0.72315
2019-12-24 0.72314
2019-12-25 0.72181
2019-12-26 0.72104
2019-12-27 0.72011
2019-12-28 0.71911
2019-12-29 0.7178
2019-12-30 0.71671
2019-12-31 0.71461
2024-01-01 0.6993
2024-01-02 0.69747
2024-01-03 0.69486
2024-01-04 0.69338
2024-01-05 0.69126
2024-01-06 0.68786
2024-01-07 0.68339
2024-01-08 0.68116
2024-01-09 0.67887
2024-01-10 0.67669
2024-01-11 0.67508
2024-01-12 0.67218
2024-01-13 0.66924
2024-01-14 0.66504
2024-01-15 0.66222
2024-01-16 0.65808
2024-01-17 0.65494
2024-01-18 0.65118
2024-01-19 0.64648
2024-01-20 0.64142
2024-01-21 0.6381
2024-01-22 0.63428
2024-01-23 0.63048
2024-01-24 0.62798
2024-01-25 0.62438
2024-01-26 0.62148
2024-01-27 0.61738
2024-01-28 0.61412
2024-01-29 0.6097
2024-01-30 0.60748
2024-01-31 0.60406
2024-02-01 0.6023
2024-02-02 0.60016
2024-02-03 0.59708
2024-02-04 0.59434
2024-02-05 0.59196
2024-02-06 0.58936
2024-02-07 0.58628
2024-02-08 0.58364
2024-02-09 0.58118
2024-02-10 0.57952
2024-02-11 0.57816
2024-02-12 0.57728
2024-02-13 0.57564
2024-02-14 0.57378
2024-02-15 0.57316
2024-02-16 0.57152
2024-02-17 0.57074
2024-02-18 0.5693
2024-02-19 0.56818
2024-02-20 0.5669
2024-02-21 0.5656
2024-02-22 0.56378
2024-02-23 0.56248
2024-02-24 0.55998
2024-02-25 0.5598
2024-02-26 0.55892
2024-02-27 0.55686
2024-02-28 0.55592
2024-02-29 0.5551
2024-03-01 0.55454
2024-03-02 0.55354
2024-03-03 0.55356
2024-03-04 0.55286
2024-03-05 0.55246
2024-03-06 0.55436
2024-03-07 0.5545
2024-03-08 0.555
2024-03-09 0.5565
2024-03-10 0.5572
2024-03-11 0.55736
2024-03-12 0.5587
2024-03-13 0.55964
2024-03-14 0.55986
2024-03-15 0.55988
2024-03-16 0.56058
2024-03-17 0.5622
2024-03-18 0.56378
2024-03-19 0.56528
2024-03-20 0.5657
2024-03-21 0.56658
2024-03-22 0.56818
2024-03-23 0.57012
2024-03-24 0.57246
2024-03-25 0.57438
2024-03-26 0.57796
2024-03-27 0.58024
2024-03-28 0.58206
2024-03-29 0.58458
2024-03-30 0.58752
2024-03-31 0.59102
2024-04-01 0.59458
2024-04-02 0.5984
2024-04-03 0.60228
2024-04-04 0.60536
2024-04-05 0.60976
2024-04-06 0.61402
2024-04-07 0.61848
2024-04-08 0.62384
2024-04-09 0.62908
2024-04-10 0.63368
2024-04-11 0.63978
2024-04-12 0.64568
2024-04-13 0.65248
2024-04-14 0.65948
2024-04-15 0.66846
2024-04-16 0.67638
2024-04-17 0.68478
2024-04-18 0.69388
2024-04-19 0.70168
2024-04-20 0.71068
2024-04-21 0.71968
2024-04-22 0.7292
2024-04-23 0.73724
2024-04-24 0.74568
2024-04-25 0.7541
2024-04-26 0.76242
2024-04-27 0.77078
2024-04-28 0.77848
2024-04-29 0.7852
2024-04-30 0.79292
2024-05-01 0.80048
2024-05-02 0.8084
2024-05-03 0.81526
2024-05-04 0.82068
2024-05-05 0.8269
2024-05-06 0.83246
2024-05-07 0.83816
2024-05-08 0.84356
2024-05-09 0.8483
2024-05-10 0.8525
2024-05-11 0.85598
2024-05-12 0.8599
2024-05-13 0.86336
2024-05-14 0.86698
2024-05-15 0.87098
2024-05-16 0.87538
2024-05-17 0.87868
2024-05-18 0.881
2024-05-19 0.8839
2024-05-20 0.8861
2024-05-21 0.8879
2024-05-22 0.89026
2024-05-23 0.8926
2024-05-24 0.89398
2024-05-25 0.89558
2024-05-26 0.8971
2024-05-27 0.89798
2024-05-28 0.89868
2024-05-29 0.89888
2024-05-30 0.89912
2024-05-31 0.89908
2024-06-01 0.89938
2024-06-02 0.8992
2024-06-03 0.89888
2024-06-04 0.8992
2024-06-05 0.899
2024-06-06 0.89888
2024-06-07 0.8992
2024-06-08 0.89916
2024-06-09 0.89948
2024-06-10 0.90038
2024-06-11 0.9013
2024-06-12 0.90238
2024-06-13 0.90328
2024-06-14 0.90394
2024-06-15 0.90482
2024-06-16 0.9056
2024-06-17 0.90608
2024-06-18 0.90648
2024-06-19 0.9069
2024-06-20 0.9074
2024-06-21 0.90788
2024-06-22 0.90816
2024-06-23 0.9086
2024-06-24 0.90856
2024-06-25 0.9083
2024-06-26 0.90822
2024-06-27 0.9083
2024-06-28 0.9076
2024-06-29 0.90748
2024-06-30 0.90748
2024-07-01 0.9075
2024-07-02 0.90738
2024-07-03 0.90728
2024-07-04 0.90698
2024-07-05 0.9065
2024-07-06 0.9064
2024-07-07 0.90638
2024-07-08 0.9067
2024-07-09 0.9069
2024-07-10 0.90718
2024-07-11 0.90758
2024-07-12 0.90778
2024-07-13 0.9079
2024-07-14 0.90806
2024-07-15 0.9081
2024-07-16 0.9079
2024-07-17 0.90838
2024-07-18 0.9085
2024-07-19 0.9086
2024-07-20 0.9088
2024-07-21 0.909
2024-07-22 0.90948
2024-07-23 0.90996
2024-07-24 0.91038
2024-07-25 0.9109
2024-07-26 0.9111
2024-07-27 0.91158
2024-07-28 0.9118
2024-07-29 0.9122
