Date Index
2019-01-01 0.43546
2019-01-02 0.4341
2019-01-03 0.43182
2019-01-04 0.42984
2019-01-05 0.42832
2019-01-06 0.42548
2019-01-07 0.42432
2019-01-08 0.4225
2019-01-09 0.41922
2019-01-10 0.4172
2019-01-11 0.41542
2019-01-12 0.41322
2019-01-13 0.41152
2019-01-14 0.40902
2019-01-15 0.40744
2019-01-16 0.40514
2019-01-17 0.40276
2019-01-18 0.4007
2019-01-19 0.39902
2019-01-20 0.3949
2019-01-21 0.3921
2019-01-22 0.38814
2019-01-23 0.3848
2019-01-24 0.38144
2019-01-25 0.3783
2019-01-26 0.37602
2019-01-27 0.37292
2019-01-28 0.3699
2019-01-29 0.36582
2019-01-30 0.3631
2019-01-31 0.3598
2019-02-01 0.3576
2019-02-02 0.35502
2019-02-03 0.35216
2019-02-04 0.35034
2019-02-05 0.348
2019-02-06 0.34674
2019-02-07 0.34502
2019-02-08 0.34384
2019-02-09 0.3431
2019-02-10 0.34332
2019-02-11 0.34258
2019-02-12 0.34302
2019-02-13 0.34302
2019-02-14 0.3446
2019-02-15 0.3464
2019-02-16 0.34752
2019-02-17 0.34912
2019-02-18 0.35112
2019-02-19 0.35332
2019-02-20 0.35622
2019-02-21 0.35892
2019-02-22 0.3617
2019-02-23 0.36474
2019-02-24 0.3676
2019-02-25 0.37072
2019-02-26 0.37432
2019-02-27 0.3776
2019-02-28 0.3808
2019-03-01 0.3837
2019-03-02 0.38732
2019-03-03 0.38982
2019-03-04 0.3929
2019-03-05 0.3959
2019-03-06 0.3988
2019-03-07 0.4015
2019-03-08 0.40392
2019-03-09 0.4063
2019-03-10 0.40902
2019-03-11 0.4113
2019-03-12 0.4136
2019-03-13 0.4158
2019-03-14 0.4179
2019-03-15 0.4198
2019-03-16 0.42182
2019-03-17 0.4235
2019-03-18 0.4251
2019-03-19 0.42702
2019-03-20 0.42892
2019-03-21 0.4303
2019-03-22 0.4316
2019-03-23 0.43342
2019-03-24 0.4356
2019-03-25 0.4374
2019-03-26 0.43892
2019-03-27 0.44082
2019-03-28 0.4427
2019-03-29 0.4446
