Date Index
2019-01-01 0.6215
2019-01-02 0.6202
2019-01-03 0.6188
2019-01-04 0.617760000000001
2019-01-05 0.6167
2019-01-06 0.6154
2019-01-07 0.6144
2019-01-08 0.6134
2019-01-09 0.6118
2019-01-10 0.610740000000001
2019-01-11 0.609
2019-01-12 0.6075
2019-01-13 0.6063
2019-01-14 0.6044
2019-01-15 0.60253
2019-01-16 0.6008
2019-01-17 0.5986
2019-01-18 0.5969
2019-01-19 0.5946
2019-01-20 0.5921
2019-01-21 0.5897
2019-01-22 0.5874
2019-01-23 0.585
2019-01-24 0.5824
2019-01-25 0.5799
2019-01-26 0.5773
2019-01-27 0.5748
2019-01-28 0.5722
2019-01-29 0.5696
2019-01-30 0.5672
2019-01-31 0.5644
2019-02-01 0.5622
2019-02-02 0.5599
2019-02-03 0.5574
2019-02-04 0.5548
2019-02-05 0.5521
2019-02-06 0.5497
2019-02-07 0.5473
2019-02-08 0.5451
2019-02-09 0.543090000000001
2019-02-10 0.541
2019-02-11 0.5391
2019-02-12 0.5375
2019-02-13 0.5356
2019-02-14 0.5338
2019-02-15 0.5319
2019-02-16 0.5301
2019-02-17 0.52837
2019-02-18 0.527
2019-02-19 0.5259
2019-02-20 0.5242
2019-02-21 0.5231
2019-02-22 0.5223
2019-02-23 0.5215
2019-02-24 0.5207
2019-02-25 0.5202
2019-02-26 0.5195
2019-02-27 0.5191
2019-02-28 0.5188
2019-03-01 0.5181
2019-03-02 0.5181
2019-03-03 0.5183
2019-03-04 0.5185
2019-03-05 0.5186
2019-03-06 0.5189
2019-03-07 0.5192
2019-03-08 0.5197
2019-03-09 0.5202
2019-03-10 0.5207
2019-03-11 0.5214
2019-03-12 0.5221
2019-03-13 0.5227
2019-03-14 0.5233
2019-03-15 0.52405
2019-03-16 0.52485
2019-03-17 0.5256
2019-03-18 0.5262
2019-03-19 0.52695
2019-03-20 0.5276
2019-03-21 0.5283
2019-03-22 0.5289
2019-03-23 0.5296
2019-03-24 0.5305
2019-03-25 0.5315
2019-03-26 0.5325
2019-03-27 0.5335
2019-03-28 0.5347
2019-03-29 0.5361
2019-03-30 0.53755
2019-03-31 0.5392
2019-04-01 0.541
2019-04-02 0.54285
2019-04-03 0.5451
2019-04-04 0.5475
2019-04-05 0.5501
2019-04-06 0.5527
2019-04-07 0.5554
2019-04-08 0.5584
2019-04-09 0.5616
2019-04-10 0.5646
2019-04-11 0.5681
2019-04-12 0.5719
2019-04-13 0.5762
2019-04-14 0.5804
2019-04-15 0.5851
2019-04-16 0.5901
2019-04-17 0.5955
2019-04-18 0.6011
2019-04-19 0.6067
2019-04-20 0.6126
2019-04-21 0.6189
2019-04-22 0.625
2019-04-23 0.6315
2019-04-24 0.6384
2019-04-25 0.6454
2019-04-26 0.6523
2019-04-27 0.6594
2019-04-28 0.6667
2019-04-29 0.6741
2019-04-30 0.6814
2019-05-01 0.6889
2019-05-02 0.6963
2019-05-03 0.70375
2019-05-04 0.7112
2019-05-05 0.7189
2019-05-06 0.7264
2019-05-07 0.7338
2019-05-08 0.7413
2019-05-09 0.7489
2019-05-10 0.7564
2019-05-11 0.764
2019-05-12 0.7713
2019-05-13 0.7787
2019-05-14 0.786
2019-05-15 0.7932
2019-05-16 0.8003
2019-05-17 0.8073
2019-05-18 0.8141
2019-05-19 0.8208
2019-05-20 0.8274
2019-05-21 0.8336
2019-05-22 0.8396
2019-05-23 0.8453
2019-05-24 0.8506
2019-05-25 0.8556
2019-05-26 0.8603
2019-05-27 0.8648
2019-05-28 0.869
2019-05-29 0.87295
2019-05-30 0.8766
2019-05-31 0.8801
2019-06-01 0.8832
2019-06-02 0.8861
2019-06-03 0.8889
2019-06-04 0.8914
2019-06-05 0.8936
2019-06-06 0.8956
2019-06-07 0.8975
2019-06-08 0.8991
2019-06-09 0.9007
2019-06-10 0.902
2019-06-11 0.9032
2019-06-12 0.9042
2019-06-13 0.9051
2019-06-14 0.9059
2019-06-15 0.9066
2019-06-16 0.9072
2019-06-17 0.9077
2019-06-18 0.908
2019-06-19 0.9083
2019-06-20 0.9085
2019-06-21 0.9087
2019-06-22 0.9089
2019-06-23 0.909
2019-06-24 0.909
2019-06-25 0.909
2019-06-26 0.9091
2019-06-27 0.9092
2019-06-28 0.9092
2019-06-29 0.9093
2019-06-30 0.9094
2019-07-01 0.9094
2019-07-02 0.9095
2019-07-03 0.9096
2019-07-04 0.9097
2019-07-05 0.9097
2019-07-06 0.9098
2019-07-07 0.91
2019-07-08 0.9101
2019-07-09 0.9103
2019-07-10 0.9103
2019-07-11 0.9105
2019-07-12 0.9106
2019-07-13 0.9107
2019-07-14 0.9109
2019-07-15 0.9111
2019-07-16 0.9112
2019-07-17 0.9113
2019-07-18 0.9114
2019-07-19 0.9115
2019-07-20 0.9115
2019-07-21 0.9116
2019-07-22 0.9117
2019-07-23 0.9118
2019-07-24 0.9117
2019-07-25 0.9117
2019-07-26 0.9117
2019-07-27 0.9117
2019-07-28 0.9117
2019-07-29 0.9116
2019-07-30 0.9116
2019-07-31 0.9115
2019-08-01 0.9114
2019-08-02 0.9112
2019-08-03 0.9111
2019-08-04 0.9109
2019-08-05 0.9107
2019-08-06 0.9105
2019-08-07 0.9103
2019-08-08 0.9101
2019-08-09 0.9099
2019-08-10 0.9097
2019-08-11 0.9095
2019-08-12 0.9093
2019-08-13 0.909
2019-08-14 0.9089
2019-08-15 0.9087
2019-08-16 0.9085
2019-08-17 0.9083
2019-08-18 0.9082
2019-08-19 0.9081
2019-08-20 0.9079
2019-08-21 0.9077
2019-08-22 0.9076
2019-08-23 0.9074
2019-08-24 0.9072
2019-08-25 0.9071
2019-08-26 0.9069
2019-08-27 0.9067
2019-08-28 0.9066
2019-08-29 0.9064
2019-08-30 0.9063
2019-08-31 0.9061
2019-09-01 0.9059
2019-09-02 0.9057
2019-09-03 0.9054
2019-09-04 0.9051
2019-09-05 0.9048
2019-09-06 0.9044
2019-09-07 0.904
2019-09-08 0.9035
2019-09-09 0.9029
2019-09-10 0.9022
2019-09-11 0.9014
2019-09-12 0.9005
2019-09-13 0.89955
2019-09-14 0.8984
2019-09-15 0.8972
2019-09-16 0.8959
2019-09-17 0.8944
2019-09-18 0.89285
2019-09-19 0.891
2019-09-20 0.889
2019-09-21 0.8868
2019-09-22 0.8845
2019-09-23 0.882
2019-09-24 0.8794
2019-09-25 0.8766
2019-09-26 0.8737
2019-09-27 0.8706
2019-09-28 0.8674
2019-09-29 0.864
2019-09-30 0.8603
2019-10-01 0.8565
2019-10-02 0.8525
2019-10-03 0.8484
2019-10-04 0.8444
2019-10-05 0.8402
2019-10-06 0.836
2019-10-07 0.8317
2019-10-08 0.8273
2019-10-09 0.8228
2019-10-10 0.8183
2019-10-11 0.8136
2019-10-12 0.809
2019-10-13 0.8042
2019-10-14 0.7997
2019-10-15 0.7949
2019-10-16 0.7902
2019-10-17 0.7853
2019-10-18 0.7806
2019-10-19 0.776
2019-10-20 0.7714
2019-10-21 0.7669
2019-10-22 0.7625
2019-10-23 0.7581
2019-10-24 0.7539
2019-10-25 0.7497
2019-10-26 0.7457
2019-10-27 0.7417
2019-10-28 0.7376
2019-10-29 0.7339
2019-10-30 0.73
2019-10-31 0.7262
2019-11-01 0.7225
2019-11-02 0.71895
2019-11-03 0.7154
2019-11-04 0.71205
2019-11-05 0.7086
2019-11-06 0.7053
2019-11-07 0.7024
2019-11-08 0.6996
2019-11-09 0.6966
2019-11-10 0.6938
2019-11-11 0.6912
2019-11-12 0.6884
2019-11-13 0.6858
2019-11-14 0.6835
2019-11-15 0.6812
2019-11-16 0.6791
2019-11-17 0.6769
2019-11-18 0.67485
2019-11-19 0.6728
2019-11-20 0.671
2019-11-21 0.6695
2019-11-22 0.6681
2019-11-23 0.6664
2019-11-24 0.6648
2019-11-25 0.6631
2019-11-26 0.6617
2019-11-27 0.66057
2019-11-28 0.6588
2019-11-29 0.6574
2019-11-30 0.6559
2019-12-01 0.6544
2019-12-02 0.6531
2019-12-03 0.6519
2019-12-04 0.6506
