Date Index
2019-04-01 0.534102789059573
2019-04-02 0.535184732604116
2019-04-03 0.53734379042138
2019-04-04 0.539746223539132
2019-04-05 0.542416675688766
2019-04-06 0.545427709982487
2019-04-07 0.548719770797725
2019-04-08 0.551093555714022
2019-04-09 0.555236838074109
2019-04-10 0.559683725536804
2019-04-11 0.564329243805367
2019-04-12 0.569614186673514
2019-04-13 0.575860305074507
2019-04-14 0.580844650210775
2019-04-15 0.587357671970565
2019-04-16 0.59357274228945
2019-04-17 0.600439347863592
2019-04-18 0.607453560524982
2019-04-19 0.615769733103745
2019-04-20 0.623824877313818
2019-04-21 0.631934603266772
2019-04-22 0.640162708329031
2019-04-23 0.650275895675128
2019-04-24 0.658307048302585
2019-04-25 0.666550157954513
2019-04-26 0.672845212981744
2019-04-27 0.680587707664821
2019-04-28 0.687034772282396
2019-04-29 0.695088986810969
2019-04-30 0.70302724472482
2019-05-01 0.710524591727882
2019-05-02 0.717494554442655
2019-05-03 0.71997982589414
2019-05-04 0.7273662723449
2019-05-05 0.734597148092155
2019-05-06 0.741214815692685
2019-05-07 0.748035047577006
2019-05-08 0.753807772542648
2019-05-09 0.760248695758068
2019-05-10 0.766503924816303
2019-05-11 0.77236609833115
2019-05-12 0.778190824508685
2019-05-13 0.783801086912894
2019-05-14 0.789114585818476
2019-05-15 0.79433004659504
2019-05-16 0.799324795945287
2019-05-17 0.804092991793126
2019-05-18 0.808248206347076
2019-05-19 0.812644273802568
2019-05-20 0.816845052585036
2019-05-21 0.820699229205754
2019-05-22 0.824483863604384
2019-05-23 0.828059437221672
2019-05-24 0.831434678274153
2019-05-25 0.834669074302103
2019-05-26 0.83767175613997
2019-05-27 0.840561136896354
2019-05-28 0.84322062885279
2019-05-29 0.845774568768364
2019-05-30 0.848183349610889
2019-05-31 0.850435946932418
2019-06-01 0.852461854155065
2019-06-02 0.854442500657294
2019-06-03 0.856268324109572
2019-06-04 0.857989077883739
2019-06-05 0.859584898968435
2019-06-06 0.861072858544575
2019-06-07 0.862454400086519
2019-06-08 0.863684693160856
2019-06-09 0.864855770447775
2019-06-10 0.865940332616288
2019-06-11 0.866882419394612
2019-06-12 0.867783229583975
2019-06-13 0.868591882188889
2019-06-14 0.869329294073235
2019-06-15 0.86999482068339
2019-06-16 0.870550156935149
2019-06-17 0.87108553291295
2019-06-18 0.871563723952326
2019-06-19 0.87198970780469
2019-06-20 0.872361826443993
2019-06-21 0.872683053975088
2019-06-22 0.872961130076425
2019-06-23 0.873191804740779
2019-06-24 0.873379623108623
2019-06-25 0.873527328013039
2019-06-26 0.873634420431918
2019-06-27 0.873707704253831
2019-06-28 0.873749683634323
2019-06-29 0.873763842824304
2019-06-30 0.873752856516825
2019-07-01 0.873719205664599
2019-07-02 0.873665145189935
2019-07-03 0.873591591709335
2019-07-04 0.873498410904562
2019-07-05 0.8733860525547
2019-07-06 0.873254657348894
2019-07-07 0.873106810738503
2019-07-08 0.87294408917932
2019-07-09 0.872769586241889
2019-07-10 0.872584981087979
2019-07-11 0.872394167256066
2019-07-12 0.872200377471632
2019-07-13 0.872006373965989
2019-07-14 0.8718138257634
2019-07-15 0.871624084381438
2019-07-16 0.871438290691596
2019-07-17 0.871256835234786
2019-07-18 0.871080351486823
2019-07-19 0.870908121405947
2019-07-20 0.870739167871091
2019-07-21 0.870572378455672
2019-07-22 0.870406767582029
2019-07-23 0.87024190011993
2019-07-24 0.870077330176205
2019-07-25 0.869912132906916
2019-07-26 0.86974671730373
2019-07-27 0.869580605953443
2019-07-28 0.869414946646576
2019-07-29 0.869251177772994
2019-07-30 0.869089951259264
2019-07-31 0.868932678587902
2019-08-01 0.868779631138719
2019-08-02 0.868630113933393
2019-08-03 0.868484471385959
2019-08-04 0.868342769611612
2019-08-05 0.868206270997501
2019-08-06 0.86807091447242
2019-08-07 0.867937643667115
2019-08-08 0.867804449740534
2019-08-09 0.867670088026139
2019-08-10 0.867537376991205
2019-08-11 0.867395454056215
2019-08-12 0.867248095271044
2019-08-13 0.86708866234595
2019-08-14 0.866916482536461
2019-08-15 0.866729194824365
2019-08-16 0.866525878943039
2019-08-17 0.866306940109172
2019-08-18 0.866073352041209
2019-08-19 0.865827388329361
2019-08-20 0.865586120380765
2019-08-21 0.86532071985483
2019-08-22 0.865065493905487
2019-08-23 0.864794669004553
2019-08-24 0.864518449304786
2019-08-25 0.864255983970957
2019-08-26 0.863987613641608
2019-08-27 0.863760565417792
2019-08-28 0.863513641960108
2019-08-29 0.863263862041369
2019-08-30 0.863024620025704
2019-08-31 0.862791639730329
2019-09-01 0.862604933205005
2019-09-02 0.862373969459183
2019-09-03 0.862101656411954
2019-09-04 0.861829953324296
2019-09-05 0.861531963885401
2019-09-06 0.861260314205544
2019-09-07 0.860879512954726
2019-09-08 0.860464958642009
2019-09-09 0.860074965096457
2019-09-10 0.859631109310491
2019-09-11 0.859263122086236
2019-09-12 0.858763328666785
2019-09-13 0.85815731191362
2019-09-14 0.85761591449483
2019-09-15 0.856931031704842
2019-09-16 0.856280862560858
2019-09-17 0.855510332014584
2019-09-18 0.854630283378197
2019-09-19 0.854072888393761
2019-09-20 0.853078648427452
2019-09-21 0.852198780851364
2019-09-22 0.85105415502106
2019-09-23 0.849650647172753
2019-09-24 0.848147313802124
2019-09-25 0.846481807352477
2019-09-26 0.84462406240624
2019-09-27 0.842819027070064
2019-09-28 0.84056836544586
2019-09-29 0.838332423767569
2019-09-30 0.835903587760538
2019-10-01 0.833457578783303
2019-10-02 0.830363066567062
2019-10-03 0.827009420725271
2019-10-04 0.823386342294462
2019-10-05 0.819279967910479
2019-10-06 0.81515522111046
2019-10-07 0.810771830997534
2019-10-08 0.806155474157489
2019-10-09 0.800535999003044
2019-10-10 0.795304245654196
2019-10-11 0.789991533191079
2019-10-12 0.784058462402406
2019-10-13 0.778157316074062
2019-10-14 0.771783264139908
2019-10-15 0.764911777901862
2019-10-16 0.757745282183399
2019-10-17 0.749572107712418
2019-10-18 0.742441587577302
2019-10-19 0.737937038595248
2019-10-20 0.730637963820598
2019-10-21 0.723262547739313
2019-10-22 0.716068037225042
2019-10-23 0.708838684715172
2019-10-24 0.70077654949227
2019-10-25 0.692450150416297
2019-10-26 0.685986931116571
2019-10-27 0.681705085548022
2019-10-28 0.675752663588242
2019-10-29 0.672445939678936
2019-10-30 0.666332782015906
2019-10-31 0.662220681508103
