Date Index
2019-01-01 0.2954
2019-01-02 0.293
2019-01-03 0.29101
2019-01-04 0.2889
2019-01-05 0.2867
2019-01-06 0.28471
2019-01-07 0.2832
2019-01-08 0.2813
2019-01-09 0.27985
2019-01-10 0.27865
2019-01-11 0.2777
2019-01-12 0.2774
2019-01-13 0.27687
2019-01-14 0.2769
2019-01-15 0.27717
2019-01-16 0.2771
2019-01-17 0.2772
2019-01-18 0.2777
2019-01-19 0.2782
2019-01-20 0.2793
2019-01-21 0.2805
2019-01-22 0.2818
2019-01-23 0.2833
2019-01-24 0.2849
2019-01-25 0.2869
2019-01-26 0.2897
2019-01-27 0.29217
2019-01-28 0.2949
2019-01-29 0.2977
2019-01-30 0.30047
2019-01-31 0.303
2019-02-01 0.3059
2019-02-02 0.3086
2019-02-03 0.31147
2019-02-04 0.31437
2019-02-05 0.31757
2019-02-06 0.3204
2019-02-07 0.3235
2019-02-08 0.3266
2019-02-09 0.3297
2019-02-10 0.33287
2019-02-11 0.3358
2019-02-12 0.3379
2019-02-13 0.3405
2019-02-14 0.3433
2019-02-15 0.3461
2019-02-16 0.3482
2019-02-17 0.3504
2019-02-18 0.35277
2019-02-19 0.355
2019-02-20 0.3572
2019-02-21 0.3593
2019-02-22 0.3613
2019-02-23 0.3634
2019-02-24 0.3651
2019-02-25 0.3673
2019-02-26 0.3691
2019-02-27 0.3705
2019-02-28 0.3723
2019-03-01 0.3737
2019-03-02 0.3752
2019-03-03 0.3767
2019-03-04 0.37817
2019-03-05 0.3793
2019-03-06 0.3802
2019-03-07 0.3814
2019-03-08 0.3825
2019-03-09 0.3835
2019-03-10 0.3847
2019-03-11 0.3854
2019-03-12 0.3865
2019-03-13 0.38757
2019-03-14 0.38857
2019-03-15 0.3897
2019-03-16 0.3906
2019-03-17 0.3917
2019-03-18 0.393
2019-03-19 0.3941
2019-03-20 0.39517
2019-03-21 0.3966
2019-03-22 0.3983
2019-03-23 0.4002
2019-03-24 0.40187
2019-03-25 0.4036
2019-03-26 0.4055
2019-03-27 0.4076
2019-03-28 0.4096
2019-03-29 0.41197
2019-03-30 0.4145
2019-03-31 0.4167
2019-04-01 0.4191
2019-04-02 0.4217
2019-04-03 0.4247
2019-04-04 0.428
2019-04-05 0.4313
2019-04-06 0.43477
2019-04-07 0.4384
2019-04-08 0.4425
2019-04-09 0.4466
2019-04-10 0.4511
2019-04-11 0.456
2019-04-12 0.4611
2019-04-13 0.4661
2019-04-14 0.47167
2019-04-15 0.4775
2019-04-16 0.4837
2019-04-17 0.4901
2019-04-18 0.4963
2019-04-19 0.5032
2019-04-20 0.5104
2019-04-21 0.5174
2019-04-22 0.5245
2019-04-23 0.5316
2019-04-24 0.53927
2019-04-25 0.5466
2019-04-26 0.5542
2019-04-27 0.5614
2019-04-28 0.569
2019-04-29 0.57647
2019-04-30 0.5839
2019-05-01 0.5914
2019-05-02 0.599
2019-05-03 0.606
2019-05-04 0.61327
2019-05-05 0.6204
2019-05-06 0.6274
2019-05-07 0.6342
2019-05-08 0.6412
2019-05-09 0.6476
2019-05-10 0.654
2019-05-11 0.66017
2019-05-12 0.6663
2019-05-13 0.6725
2019-05-14 0.6786
2019-05-15 0.6843
2019-05-16 0.6899
2019-05-17 0.6956
2019-05-18 0.701
2019-05-19 0.7063
2019-05-20 0.7115
2019-05-21 0.7166
2019-05-22 0.7215
2019-05-23 0.7261
2019-05-24 0.7306
2019-05-25 0.7352
2019-05-26 0.7393
2019-05-27 0.7435
2019-05-28 0.74767
2019-05-29 0.7515
2019-05-30 0.75527
2019-05-31 0.75907
2019-06-01 0.7627
2019-06-02 0.7664
2019-06-03 0.7701
2019-06-04 0.7735
2019-06-05 0.7768
2019-06-06 0.7801
2019-06-07 0.7833
2019-06-08 0.78647
2019-06-09 0.78947
2019-06-10 0.7924
2019-06-11 0.795
2019-06-12 0.7978
2019-06-13 0.8003
2019-06-14 0.803
2019-06-15 0.8055
2019-06-16 0.8079
2019-06-17 0.8101
2019-06-18 0.8123
2019-06-19 0.81447
2019-06-20 0.8164
2019-06-21 0.81837
2019-06-22 0.8202
2019-06-23 0.8219
2019-06-24 0.8235
2019-06-25 0.825
2019-06-26 0.82637
2019-06-27 0.8278
2019-06-28 0.8291
2019-06-29 0.8301
2019-06-30 0.8312
2019-07-01 0.8323
2019-07-02 0.8332
2019-07-03 0.8339
2019-07-04 0.8347
2019-07-05 0.8355
2019-07-06 0.8363
2019-07-07 0.8368
2019-07-08 0.83727
2019-07-09 0.8378
2019-07-10 0.8382
2019-07-11 0.8387
2019-07-12 0.8391
2019-07-13 0.8394
2019-07-14 0.8395
2019-07-15 0.8397
2019-07-16 0.8398
2019-07-17 0.8399
2019-07-18 0.84
2019-07-19 0.8399
2019-07-20 0.8399
2019-07-21 0.84
2019-07-22 0.84
2019-07-23 0.8401
2019-07-24 0.8401
2019-07-25 0.84
2019-07-26 0.8399
2019-07-27 0.8398
2019-07-28 0.8397
2019-07-29 0.8397
2019-07-30 0.8396
2019-07-31 0.8394
2019-08-01 0.8394
2019-08-02 0.83937
2019-08-03 0.8391
2019-08-04 0.8388
2019-08-05 0.8386
2019-08-06 0.8385
2019-08-07 0.8383
